Date,Open,High,Low,Close,Volume
1970-01-31,0.590156,0.620985,0.569309,0.569309,39157643.632338
1970-02-28,0.569309,0.603857,0.558935,0.596909,37822254.334793
1970-03-31,0.596909,0.607283,0.562459,0.576356,40673872.889477
1970-04-30,0.576356,0.579978,0.514208,0.531237,73557976.749848
1970-05-31,0.528008,0.528008,0.452286,0.510783,85312244.093805
1970-06-30,0.514208,0.541808,0.490133,0.500605,55488418.315028
1970-07-31,0.500605,0.531237,0.490133,0.524681,51649155.565117
1970-08-31,0.52106,0.528008,0.472947,0.514208,51398762.089297
1970-09-30,0.514208,0.545234,0.510783,0.53486,42523959.433201
1970-10-31,0.53486,0.586632,0.53486,0.56608,50258112.828248
1970-11-30,0.56608,0.603857,0.56608,0.600334,35693962.922046
1970-12-31,0.600334,0.627934,0.59368,0.610709,54723348.028306
1971-01-31,0.603857,0.627934,0.586632,0.624606,48296759.254669
1971-02-28,0.624606,0.638308,0.607283,0.624606,40409586.489104
1971-03-31,0.624606,0.683229,0.620985,0.67638,44207106.094229
1971-04-30,0.679609,0.755752,0.67638,0.690179,51106648.969262
1971-05-31,0.690179,0.741855,0.686655,0.724825,44346206.996095
1971-06-30,0.724825,0.755752,0.714451,0.738429,45528589.18429
1971-07-31,0.738429,0.748706,0.700358,0.717778,53374037.196819
1971-08-31,0.717778,0.790202,0.710536,0.783547,58228758.600452
1971-09-30,0.783547,0.793823,0.759275,0.779926,33468290.251647
1971-10-31,0.779926,0.821227,0.762603,0.783547,43038639.309394
1971-11-30,0.783547,0.810755,0.748706,0.779926,38309111.57838
1971-12-31,0.779926,0.897173,0.779926,0.876425,46599701.277337
1972-01-31,0.876425,0.876425,0.807623,0.859299,39602777.144653
1972-02-29,0.859299,0.924773,0.859299,0.897173,37599689.622164
1972-03-31,0.900795,0.966074,0.89365,0.903927,44095825.781443
1972-04-30,0.903927,0.955798,0.890421,0.938671,42774353.930786
1972-05-31,0.938671,0.959224,0.890421,0.955798,55335407.118623
1972-06-30,0.955798,0.963041,0.918119,0.959224,41925824.94212
1972-07-31,0.959224,1.04877,0.959224,1.02118,39769719.070877
1972-08-31,1.03859,1.05592,0.990344,1.01471,42690871.72827
1972-09-30,1.01471,1.03184,0.945521,1.01471,35443589.881504
1972-10-31,1.00435,1.03859,0.969696,1.03184,36445103.500712
1972-11-30,1.03184,1.04202,1.00052,1.0248,48032464.680184
1972-12-31,1.0248,1.07676,1.0248,1.06639,49367870.325952
1973-01-31,1.06639,1.07676,1.03184,1.04877,61803708.384127
1973-02-28,1.04554,1.06639,0.973023,1.00757,63361652.176662
1973-03-31,1.00757,1.07676,0.986629,1.00435,56267399.918053
1973-04-30,1.00052,1.04202,0.966074,0.993961,47782072.226128
1973-05-31,0.986629,1.02832,0.941901,1.0107,76493074.441755
1973-06-30,1.0107,1.05592,0.969696,1.02832,49701716.373133
1973-07-31,1.0248,1.04877,0.983496,1.03507,47879443.26614
1973-08-31,1.02832,1.04554,0.997098,1.01471,40687768.879321
1973-09-30,1.01471,1.05592,1.00757,1.0525,41661523.215288
1973-10-31,1.0525,1.0525,0.997098,1.0248,49451305.527325
1973-11-30,1.0248,1.04877,0.910973,0.931722,71165400.980256
1973-12-31,0.928395,0.935049,0.831601,0.910973,79553358.653933
1974-01-31,0.903927,0.918119,0.800381,0.845401,84171597.898049
1974-02-28,0.845401,0.845401,0.786679,0.828078,52567239.091772
1974-03-31,0.828078,0.862528,0.790202,0.790202,54431246.147675
1974-04-30,0.790202,0.817801,0.738429,0.759275,69607441.861262
1974-05-31,0.759275,0.786679,0.707502,0.769649,91502339.468523
1974-06-30,0.769649,0.852153,0.766126,0.776207,55001540.636162
1974-07-31,0.776207,0.783547,0.603857,0.610709,92142227.322029
1974-08-31,0.610709,0.638308,0.503933,0.524681,125457528.85608
1974-09-30,0.524681,0.531237,0.345187,0.369244,158244257.58938
1974-10-31,0.369244,0.483243,0.320886,0.452286,203216448.27503
1974-11-30,0.452286,0.493559,0.345187,0.386508,138394144.67002
1974-12-31,0.386508,0.386508,0.334832,0.379629,125513183.31717
1975-01-31,0.382995,0.486316,0.382995,0.47972,157061835.55239
