Date,Open,High,Low,Close,Volume
1972-03-31,0.0101447,0.0126687,0.0101447,0.0126687,41830617.735808
1972-04-30,0.0126687,0.0126687,0.0101447,0.0101447,22026730.154083
1972-05-31,0.0101447,0.0126687,0.0101447,0.0126687,330199136.9901
1972-06-30,0.0126687,0.0126687,0.0126687,0.0126687,256035675.7846
1972-07-31,0.0126687,0.0126687,0.0126687,0.0126687,162270449.37405
1972-08-31,0.0126687,0.0152025,0.0126687,0.0126687,440939176.38442
1972-09-30,0.0126687,0.0126687,0.0126687,0.0126687,67090618.112306
1972-10-31,0.0126687,0.0126687,0.0126687,0.0126687,168332849.4644
1972-11-30,0.0126687,0.0152025,0.0126687,0.0126687,95786020.299559
1972-12-31,0.0126687,0.0152025,0.0126687,0.0152025,127714714.20311
1973-01-31,0.0152025,0.0152025,0.0126687,0.0126687,101848420.38992
1973-02-28,0.0126687,0.0126687,0.0126687,0.0126687,182882660.65249
1973-03-31,0.0126687,0.0126687,0.0101447,0.0101447,216832154.58616
1973-04-30,0.0101447,0.0101447,0.0075654,0.0101447,71132193.608103
1973-05-31,0.0101447,0.0101447,0.0075654,0.0101447,73961384.887153
1973-06-30,0.0101447,0.0101447,0.00510657,0.00510657,345961406.08825
1973-07-31,0.00510657,0.0101447,0.00510657,0.0101447,90531919.341471
1973-08-31,0.0101447,0.0101447,0.0075654,0.0075654,65271912.823863
1973-09-30,0.0101447,0.0101447,0.0075654,0.0101447,87096615.788486
1973-10-31,0.0101447,0.0101447,0.0101447,0.0101447,52338733.676433
1973-11-30,0.0101447,0.0101447,0.00510657,0.0075654,162068379.19682
1973-12-31,0.0075654,0.0075654,0.00510657,0.00510657,156005960.68312
1974-01-31,0.00510657,0.0075654,0.00510657,0.0075654,50520028.387992
1974-02-28,0.0075654,0.0075654,0.00510657,0.0075654,92552768.500477
1974-03-31,0.0075654,0.0075654,0.00510657,0.0075654,50317924.434648
1974-04-30,0.0075654,0.0075654,0.0075654,0.0075654,28695359.199478
1974-05-31,0.0075654,0.0075654,0.00510657,0.0075654,57592843.846188
