Date,Open,High,Low,Close,Volume
1977-01-31,1.99169,2.0163,1.91029,1.99169,83728461.350666
1977-02-28,1.99169,2.05374,1.86701,1.89172,77286063.2082
1977-03-31,1.89172,1.97896,1.84845,1.89172,80508540.420005
1977-04-30,1.89172,1.97896,1.86079,1.92313,67750382.878731
1977-05-31,1.92313,1.97896,1.88569,1.90427,59264751.069522
1977-06-30,1.90427,1.99169,1.87314,1.99169,80495611.971568
1977-07-31,1.99169,2.07874,1.89172,1.92313,76049789.709496
1977-08-31,1.92313,1.94793,1.74886,1.80467,91655434.676877
1977-09-30,1.80467,1.86079,1.77376,1.79875,88613953.686633
1977-10-31,1.79875,1.81732,1.70529,1.75498,66990012.631169
1977-11-30,1.75498,1.82967,1.71122,1.7298,67608140.126084
1977-12-31,1.7298,1.79875,1.67416,1.79252,93825345.133297
1978-01-31,1.78601,1.78601,1.59947,1.70529,109079269.05431
1978-02-28,1.70529,1.75498,1.6306,1.63673,69860800.673006
1978-03-31,1.63673,1.7298,1.6306,1.66171,81020627.491397
1978-04-30,1.66171,1.8112,1.63673,1.75498,108867185.12246
1978-05-31,1.76111,1.85448,1.7298,1.74263,108044742.28138
1978-06-30,1.74263,1.77988,1.61182,1.63673,108008551.26324
1978-07-31,1.63673,1.73641,1.59947,1.7298,106068817.16293
1978-08-31,1.7298,1.87314,1.71122,1.8358,131820482.86013
1978-09-30,1.8358,1.97273,1.8358,1.92916,108981009.55574
1978-10-31,1.94141,1.99792,1.76763,1.78601,108318857.67592
1978-11-30,1.8112,1.96661,1.78601,1.82967,98387540.911895
1978-12-31,1.84845,1.89844,1.80467,1.82967,83063791.235728
1979-01-31,1.82967,1.92916,1.81732,1.90427,96336619.892848
1979-02-28,1.90427,1.91682,1.81732,1.8358,92250305.771707
1979-03-31,1.85448,2.0412,1.8358,1.96661,156134189.00083
1979-04-30,1.96058,2.0412,1.92916,1.97896,89731244.945858
1979-05-31,1.97896,2.02262,1.82967,1.85448,94934845.184871
1979-06-30,1.85448,2.00375,1.84202,2.00375,114787221.71196
1979-07-31,2.00375,2.07874,1.86079,2.0412,126704811.08323
1979-08-31,2.0412,2.1222,1.96661,2.09099,138136226.83488
1979-09-30,2.09099,2.24697,2.01017,2.1968,107589554.57324
1979-10-31,2.19076,2.28432,2.04761,2.14078,148962431.20079
1979-11-30,2.14078,2.1968,2.07874,2.15964,106110213.28773
1979-12-31,2.15362,2.17191,2.0412,2.05374,147837383.69512
1980-01-31,2.05374,2.35852,1.93558,2.26515,247797408.71573
1980-02-29,2.26515,2.52054,2.2528,2.43311,222221619.47992
1980-03-31,2.43311,2.48913,2.0163,2.15362,207890988.11263
1980-04-30,2.15362,2.26515,2.02895,2.26515,163787026.36708
1980-05-31,2.26515,2.43963,2.1968,2.38342,177846089.36653
1980-06-30,2.38342,2.60156,2.36494,2.46452,154295353.97018
1980-07-31,2.47697,2.70698,2.47697,2.59523,163680974.63258
1980-08-31,2.59523,2.70698,2.58268,2.60758,152570275.50694
1980-09-30,2.60758,2.72554,2.51422,2.59523,159105826.75532
1980-10-31,2.59523,3.00592,2.54524,2.83778,156488522.88323
1980-11-30,2.83778,3.30458,2.83778,3.27376,134590415.01969
1980-12-31,3.27376,3.27376,2.86899,2.99969,135164569.54324
1981-01-31,2.99969,3.05581,2.81288,2.89389,143657924.69423
1981-02-28,2.88144,2.88144,2.59523,2.68227,141490637.35655
