Date,Open,High,Low,Close,Volume
1970-01-31,0.531514,0.531514,0.453572,0.46784,31858736.148395
1970-02-28,0.46784,0.517198,0.446649,0.46784,51018645.177456
1970-03-31,0.46784,0.47496,0.439215,0.453572,28851640.494656
1970-04-30,0.453572,0.453572,0.396822,0.418063,36592836.656997
1970-05-31,0.418063,0.42535,0.326077,0.38275,32955907.157837
1970-06-30,0.38275,0.446649,0.38275,0.411149,24212359.373953
1970-07-31,0.411149,0.446649,0.396822,0.432292,24401992.031384
1970-08-31,0.432292,0.439215,0.375629,0.432292,22248278.00683
1970-09-30,0.432292,0.47496,0.42535,0.46784,23000042.742715
1970-10-31,0.46784,0.502879,0.453572,0.502879,18103404.763603
1970-11-30,0.502879,0.524846,0.488954,0.517198,22390519.835276
1970-12-31,0.517198,0.524846,0.481942,0.502879,30470327.824956
1971-01-31,0.502879,0.581038,0.502879,0.566818,30700596.634538
1971-02-28,0.566818,0.630952,0.566818,0.6235,21482958.029526
1971-03-31,0.6235,0.708719,0.616929,0.680181,25478850.06339
1971-04-30,0.680181,0.744317,0.666354,0.744317,17466745.880131
1971-05-31,0.744317,0.800998,0.71578,0.765401,18056000.678156
1971-06-30,0.765401,0.85768,0.75118,0.850717,26196750.65933
1971-07-31,0.850717,0.871508,0.815022,0.828947,13870480.065773
1971-08-31,0.828947,0.871508,0.75118,0.80796,22600449.154499
1971-09-30,0.80796,0.80796,0.779717,0.800998,12515933.842822
1971-10-31,0.800998,0.800998,0.744317,0.793937,17906989.896687
1971-11-30,0.793937,0.836204,0.772461,0.828947,16464413.633416
1971-12-31,0.843362,0.87896,0.836204,0.871508,23778903.685249
1972-01-31,0.871508,0.871508,0.828947,0.871508,19823677.375642
1972-02-29,0.86474,0.949959,0.86474,0.907202,26379629.659654
1972-03-31,0.914263,1.01331,0.914263,0.977908,35969749.330589
1972-04-30,0.977908,1.04871,0.970848,1.02753,26081621.353178
1972-05-31,1.02753,1.13393,0.999479,1.05636,24652591.153775
1972-06-30,1.05636,1.11276,1.04871,1.08441,23833092.019635
1972-07-31,1.08441,1.11276,1.05636,1.07716,20859893.137129
1972-08-31,1.07716,1.16237,1.06303,1.09147,39349339.306712
1972-09-30,1.09147,1.11981,1.06303,1.09853,18042442.377554
1972-10-31,1.09853,1.14128,1.06303,1.14128,24097239.245351
1972-11-30,1.14815,1.17659,1.07716,1.09147,61949760.928561
1972-12-31,1.09147,1.15531,1.09147,1.14815,27151708.392704
1973-01-31,1.14815,1.16923,1.10568,1.11981,39071648.056583
1973-02-28,1.11981,1.12697,1.02753,1.07048,40134947.787986
1973-03-31,1.07048,1.12697,1.02057,1.07048,38888769.056258
1973-04-30,1.06303,1.11981,1.02753,1.04871,30422908.443592
1973-05-31,1.04871,1.06303,0.977908,1.02057,49955340.347414
1973-06-30,1.02057,1.07048,0.985361,1.00654,41861997.51087
1973-07-31,1.00654,1.05636,0.949959,1.04185,37412324.574132
1973-08-31,1.04185,1.05636,0.985361,1.04871,23548630.796755
1973-09-30,1.04871,1.07716,0.992621,1.04871,22437904.545894
1973-10-31,1.04185,1.09853,0.999479,1.07048,29921741.810371
1973-11-30,1.06303,1.09147,1.01331,1.02753,21442339.212747
1973-12-31,1.02057,1.06303,0.893277,0.992621,37500356.653908
1974-01-31,0.992621,0.999479,0.843362,0.935544,41313397.220097
1974-02-28,0.935544,0.935544,0.86474,0.900045,24632268.998789
1974-03-31,0.900045,1.02057,0.86474,0.963983,34974170.740981
1974-04-30,0.963983,0.985361,0.928287,0.963983,20290988.026741
1974-05-31,0.963983,1.03458,0.949959,1.01331,28871960.610187
1974-06-30,1.01331,1.05636,0.985361,0.999479,27050108.834776
1974-07-31,0.999479,1.00654,0.85768,0.86474,39945320.229194
1974-08-31,0.86474,0.86474,0.701854,0.758438,57317246.721426
1974-09-30,0.758438,0.765401,0.652037,0.666354,58495717.56782
1974-10-31,0.666354,0.82218,0.644976,0.765401,68079048.910904
1974-11-30,0.765401,0.80796,0.723134,0.744317,36917910.57829
1974-12-31,0.736863,0.75118,0.687438,0.71578,47571363.631644
1975-01-31,0.71578,0.736863,0.637523,0.687438,76125008.056556
1975-02-28,0.687438,0.836204,0.673611,0.828947,58299303.720632
1975-03-31,0.828947,0.871508,0.772461,0.800998,46460637.380783
1975-04-30,0.800998,0.836204,0.765401,0.800998,40961201.598961
1975-05-31,0.800998,0.86474,0.793937,0.836204,33998887.793437
1975-06-30,0.836204,0.87896,0.82218,0.85768,35238283.295952
1975-07-31,0.85768,0.85768,0.779717,0.78668,34804833.725614
1975-08-31,0.78668,0.793937,0.723134,0.758438,36694401.54418
1975-09-30,0.758438,0.765401,0.694401,0.694401,36565723.114976
1975-10-31,0.701854,0.800998,0.701854,0.78668,55739223.075927
1975-11-30,0.78668,0.836204,0.78668,0.828947,30863136.144504
1975-12-31,0.828947,0.828947,0.765401,0.793937,37209143.813376
1976-01-31,0.793937,0.850717,0.765401,0.850717,54235680.347696
1976-02-29,0.850717,0.850717,0.744317,0.75118,55874684.734344
1976-03-31,0.75118,0.800998,0.723134,0.793937,62532230.457918
1976-04-30,0.793937,0.800998,0.75118,0.772461,44584603.389352
1976-05-31,0.765401,0.78668,0.744317,0.765401,31120503.20019
1976-06-30,0.765401,0.765401,0.729998,0.744317,42742432.518138
1976-07-31,0.744317,0.779717,0.736863,0.758438,46745083.307747
1976-08-31,0.758438,0.78668,0.75118,0.78668,37249788.12335
1976-09-30,0.78668,0.843362,0.779717,0.800998,39139363.080011
1976-10-31,0.800998,0.800998,0.75118,0.758438,32522451.469133
1976-11-30,0.758438,0.758438,0.687438,0.687438,39484771.393023
1976-12-31,0.680181,0.701854,0.630952,0.687438,98427484.59505
1977-01-31,0.680181,0.687438,0.581038,0.595061,52217412.685642
1977-02-28,0.602514,0.630952,0.574173,0.588295,45146721.191616
1977-03-31,0.595061,0.644976,0.588295,0.595061,55238038.087606
1977-04-30,0.595061,0.60928,0.552892,0.559855,50869668.047003
1977-05-31,0.559855,0.60928,0.552892,0.581038,56192996.840708
1977-06-30,0.581038,0.652037,0.581038,0.630952,65518981.52266
1977-07-31,0.630952,0.630952,0.60928,0.616929,50199165.418143
1977-08-31,0.616929,0.673611,0.60928,0.644976,58610850.952883
1977-09-30,0.652037,0.666354,0.637523,0.659195,35759790.43926
1977-10-31,0.659195,0.666354,0.6235,0.659195,57798113.633672
1977-11-30,0.652037,0.673611,0.6235,0.666354,53734496.379103
1977-12-31,0.666354,0.694401,0.652037,0.694401,46636717.855978
1978-01-31,0.687438,0.687438,0.616929,0.630952,48817527.067455
1978-02-28,0.630952,0.644976,0.595061,0.60928,27361655.0473
1978-03-31,0.60928,0.637523,0.602514,0.616929,45512441.462338
